,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,geo_groups,MedHouseVal
8244,45381,6.2924,19,5.661290322580645,1.0944625407166124,1358,2.406015037593985,33.66,-118.01,24,3.6007187
8245,45382,2.8306,52,4.814921090387374,1.033715925394548,1663,2.41635687732342,37.79,-122.41,11,3.1708937
8246,45383,2.7727,36,4.794561933534744,1.1148036253776434,1155,4.286821705426356,34.05,-118.11,1,1.5259265
8247,45384,4.4107,26,5.135084427767355,1.0298507462686568,1212,2.9792899408284024,34.03,-118.42,27,3.005672
8248,45385,2.4167,34,3.649214659685864,1.0920245398773198,712,2.163265306122449,37.77,-122.22,2,1.6983654
8249,45386,3.9798,10,6.554216867469879,1.2278481012658229,633,3.2768361581920904,36.85,-120.45,10,1.3030837
8250,45387,4.3896,35,5.987931034482759,1.088669950738916,2372,3.206896551724138,37.69,-122.1,2,2.3953607
8251,45388,3.3514,44,4.783382789317508,1.1320754716981132,939,3.867313915857605,33.87,-118.18,1,1.3035643
8252,45389,2.5797,28,4.939516129032258,1.0984682713347922,1537,2.984126984126984,33.74,-116.95,8,0.9251934
8253,45390,5.0839,34,6.081447963800905,1.0059171597633136,675,3.05668776397515,33.88,-118.34,27,2.6707463
8254,45391,2.9628,14,5.217785843920145,1.060200668896321,2143,2.724962630792227,38.7,-121.32,5,1.1883194
8255,45392,3.2239,17,3.781065088757397,1.063400576368876,1551,1.9326683291770568,34.06,-118.37,27,3.0065684
8256,45393,6.0175,36,5.602836879432624,1.0108846538461538,1249,2.733974358974357,33.88,-118.39,27,4.394722
8257,45394,3.1551,14,5.232388663967611,1.1476683937823835,1528,2.543307086614173,39.03,-121.24,5,1.1280122
8258,45395,3.6007,17,3.55,1.0,638,2.044326241134752,37.37,-122.09,26,3.0909765
8259,45396,3.6531,25,4.828214971209032,1.120906801007557,1774,2.174540682414698,34.23,-118.46,14,2.2347486
8260,45397,1.6022,14,4.53968253968254,1.0769230769230769,1481,3.5096153846153846,37.75,-122.17,2,0.923085
8261,45398,3.3214,22,5.0814814814814815,1.0148148148148148,1320,2.6666666666666665,38.28,-122.22,19,1.4967288
8262,45399,1.9,23,3.773076923076923,1.0692307692307692,2540,3.5134615384615384,33.74,-117.91,24,1.3926702
8263,45400,4.4063,19,5.771812080536913,1.0237556561085972,2818,3.186340640809444,38.28,-121.96,19,1.5732917
8264,45401,3.2788,25,6.847746650426309,1.0481283422459893,1749,2.43048128342246,36.81,-119.78,0,1.2047771
8265,45402,4.4063,17,5.878048780487805,1.0178217821782178,2032,2.8428184288428184,37.73,-120.91,10,1.720678
8266,45403,2.4267,18,4.053571428571429,1.0446428571428572,6443,2.0625,33.9,-118.34,27,2.5585923
8267,45404,2.6961,26,4.645468998410175,1.0837696335078535,1858,2.505763688760807,34.02,-117.74,24,1.4526561
8268,45405,5.112,36,5.795977011494253,0.9838337182448036,872,2.170114942528736,33.84,-118.11,1,2.5460074
8269,45406,2.8446,10,4.853403141361256,1.0390835579514826,1784,2.947643979057592,32.78,-116.96,23,1.4382647
8270,45407,3.7132,25,3.9614512471655328,1.1247892074198989,2915,2.8183807439824946,34.14,-118.24,27,2.499458
8271,45408,3.1553,35,5.71733771569433,1.0782169890664424,609,2.332480818414322,34.26,-118.5,14,2.6811647
8272,45409,1.6125,40,3.9291417165668654,0.9204545454545454,1443,3.303030303030303,34.02,-118.31,27,1.4090301
8273,45410,3.0114,13,4.545045045045045,1.0608108108108107,2044,2.9121621621621623,32.58,-117.05,23,1.3793702
8274,45411,3.0206,52,3.6093943139678615,1.0351390922401171,1513,1.9813242784380305,34.16,-118.27,14,2.2259302
8275,45412,3.7277,52,4.706959706959707,1.054945054945055,730,2.289430894308943,37.77,-122.47,11,4.0683413
8276,45413,1.6111,16,3.433333333333333,1.0644490644490645,3500,4.103896103896104,34.07,-117.72,24,0.9495416
8277,45414,2.3854,34,5.690134557235444,1.038216560509554,909,2.840764331210191,37.93,-121.28,16,0.85532486
8278,45415,3.0042,46,5.320109439124487,1.111368909512761,835,2.768595041322314,34.03,-118.18,1,1.4272368
8279,45416,4.0581,22,5.26392572944297,1.039274924471299,2833,2.8707753479125246,33.95,-117.91,24,2.2356339
8280,45417,3.6196,7,5.97071129707113,1.0656934306569343,806,2.8292682926829267,37.32,-120.45,10,1.2790976
8281,45418,5.6396,22,2.768041237113402,1.0309278350515465,576,2.4273858921161824,34.02,-118.42,27,2.9427264
8282,45419,5.7476,34,6.735537190082645,1.0137741046831956,1408,2.945288753799392,33.8,-118.09,1,3.2012224
8283,45420,2.9135,22,4.214501510574018,1.0998573466476438,1694,3.086242299794661,37.38,-121.82,26,1.6499878
8284,45421,2.4931,45,5.064,1.098181818181818,831,2.729064039408867,37.75,-122.16,2,1.3322655
8285,45422,1.2206,48,3.359375,1.04185303514377,1740,2.724962630792227,38.54,-121.45,5,0.7329993
8286,45423,7.978,15,7.995495495495495,1.0405405405405406,1130,3.027027027027027,37.26,-121.75,26,4.305086
8287,45424,3.425,17,6.2148337595907925,1.1434782608695653,1291,2.4056338028169013,38.01,-122.11,19,1.7519549
8288,45425,3.9818,3,4.897155361050328,0.9936204146730464,1782,3.2669789227166275,34.14,-117.99,1,1.6583433
8289,45426,6.5116,22,6.550912547528517,1.0523168908819134,1528,2.668097281831187,33.99,-118.54,27,3.9776478
8290,45427,2.3187,37,3.851063829787234,1.0725462306917686,1446,4.530516431924882,33.98,-118.19,1,1.5173634
8291,45428,5.1416,5,7.876271186440678,1.193220338983051,1619,2.8262711864406778,37.97,-122.55,11,2.855401
8292,45429,3.0833,44,3.6818181818181817,0.9431818181818182,251,2.3181818181818183,32.73,-117.12,23,1.2817105
8293,45430,4.7159,20,5.333333333333333,1.0787878787878789,862,3.048484848484849,34.4,-118.53,14,2.4709258
8294,45431,5.7338,7,4.888412017167382,1.073920265780731,2957,1.6348314606741574,37.72,-122.08,20,2.963904
8295,45432,3.038,27,3.6601340897369776,1.0655105973025047,1372,2.0332187857961053,34.16,-118.3,14,1.9426361
8296,45433,2.4167,28,6.682779456193353,1.1809672386895476,1158,2.914046121593292,38.46,-122.75,22,1.4117274
8297,45434,2.5195,52,5.637010676156583,1.095846645367412,1319,2.135303265940826,37.77,-122.19,2,1.0612208
8298,45435,6.6223,20,6.450796626054358,1.025606411284916,4753,2.468636599274235,34.11,-117.62,8,3.6310408
8299,45436,2.5,22,4.457207207207207,1.1058558558558558,1425,1.9189189189189189,36.82,-119.79,0,0.76861745
8300,45437,3.5347,8,3.9489296636082463,1.0577889447236182,1337,2.520100502512563,37.32,-121.88,26,1.8730222
8301,45438,3.3516,28,3.8126410835214446,1.0662020905923344,2389,2.5701191567369386,33.9,-118.34,27,2.653834
8302,45439,3.569,14,4.4734411085450345,1.0341614906832295,1328,2.3623853211009176,37.3,-120.46,10,1.2090006
8303,45440,3.1406,41,4.473429355281229,1.0598130841121496,1144,2.0386473429951693,33.75,-118.44,27,2.835487
8304,45441,2.4348,24,5.134598336573511,1.0115273775216138,1576,2.6859205776173285,38.26,-122.07,19,1.4676644
8305,45442,4.4391,19,4.60932944606414,1.0352697095435686,1640,3.360068259385665,33.88,-118.08,1,2.1105227
8306,45443,2.7838,36,1.974921630094044,1.038560411311054,2278,1.7737556561085972,34.05,-118.34,27,2.8353956
8307,45444,7.9814,52,8.268907563025211,1.0215116279069767,1362,2.838202247191011,37.58,-122.34,2,4.848377
8308,45445,3.1906,26,5.439461883408072,1.0310077519379846,2848,3.2868217054263567,37.72,-122.45,11,2.212802
8309,45446,2.2322,12,2.337027379400261,1.0930787589498807,1777,2.9056130636872104,33.14,-117.12,4,1.1624525
8310,45447,3.4492,28,6.785942492012779,1.222763661677689,999,2.8909774436090228,33.16,-117.33,4,2.1648026
8311,45448,2.375,39,4.079545454545454,1.0386363636363636,1171,3.011363636363636,37.77,-122.23,2,1.1237602
8312,45449,6.0878,19,6.925714285714286,1.0464285714285717,1230,2.685714285714285,37.99,-122.12,19,3.374036
8313,45450,6.9261,13,7.678111587982832,1.0459242250287026,6664,3.022508038585209,33.72,-117.76,24,3.1840172
8314,45451,3.3715,15,4.23489932885906,1.0770171149144254,1515,1.4836193447737909,37.99,-122.03,19,1.1360897
8315,45452,1.8277,15,2.9311531841652325,1.0521920668058455,1008,2.6337792642140467,34.05,-118.21,27,1.3120378
8316,45453,1.3042,36,4.641821946169772,1.0572851805728518,2096,4.444444444444445,36.64,-119.79,0,0.52484554
8317,45454,1.9851,22,4.348530901722391,1.0900473933649288,5022,2.2521246458923514,33.72,-116.26,18,0.7826741
8318,45455,1.7426,19,4.756535947712418,1.1560283687943262,3415,2.626900584795321,35.59,-119.33,9,0.5885826
8319,45456,10.9201,25,7.83585313174946,1.0,2055,2.9321608040201004,32.82,-117.27,23,5.381634
8320,45457,3.6458,15,5.363970588235294,1.0661764705882353,1338,2.459558823529412,34.0,-117.41,8,1.2230346
8321,45458,6.41048,35,7.143274853801169,1.3801169590643276,578,2.838440111420613,34.05,-118.55,14,3.3265002
8322,45459,2.4375,41,4.637450199203188,1.0440097799511003,1348,3.912772585669782,34.17,-118.14,1,1.5484353
8323,45460,3.2279,21,4.48,1.0633333333333332,1023,2.273333333333333,34.15,-119.25,12,2.9937181
8324,45461,4.8359,24,3.187239944521498,1.0168195718654434,2298,1.598499061913696,34.02,-118.41,27,3.9828393
8325,45462,5.9544,17,6.791666666666667,1.0148809523809523,1283,3.140873015873016,37.26,-121.81,26,2.5943599
8326,45463,4.3428,21,4.951754385964913,1.0845070422535212,857,2.339908256880734,37.66,-122.43,11,2.4844625
8327,45464,3.175,19,5.15615141955835,1.0074349442379182,1540,3.2651622002820875,37.65,-122.12,2,1.8633637
8328,45465,3.6458,27,4.838235294117648,1.0441176470588236,843,3.127450980392157,33.82,-117.98,24,1.7650539
8329,45466,9.7066,4,6.9,0.8,118,3.3,33.89,-117.27,8,4.689533
8330,45467,4.6452,25,5.728194726166328,1.035264483627204,1318,2.8364688856729376,33.89,-117.97,1,2.0799634
8331,45468,2.8203,38,3.169934640522876,0.9850187265917604,1485,3.619331742243437,33.79,-118.3,27,1.7455637
8332,45469,3.6591,31,8.717171717171718,1.1515151515151516,281,2.8383838383838382,38.61,-121.37,5,1.8028803
8333,45470,5.6642,7,7.383081896551724,1.0850202429149798,1530,3.192982456140351,32.83,-116.99,23,1.8590281
8334,45471,4.4423,12,5.7824933687002655,1.0068846815834749,1724,3.51008645533141,32.69,-117.03,23,1.509113
8335,45472,3.3472,26,3.766899766899761,1.0657193605683837,1526,1.9811202013845184,34.01,-118.49,27,2.8553593
8336,45473,4.63,26,3.828358208955224,0.9365671641791044,513,4.772388059701493,37.34,-121.89,26,2.0588863
8337,45474,2.5707,29,4.978998384491114,1.1404358353510895,1938,2.547344110854504,38.34,-123.96,22,1.4898629
8338,45475,2.5043,34,3.762376237623762,0.99009900990099,1083,1.7438768369489153,32.75,-117.13,23,1.5924009
8339,45476,4.2463,28,6.451476793248945,1.0465686274509804,1062,3.0193321616872426,38.44,-122.84,22,1.4845895
8340,45477,3.7583,15,4.087155963302752,0.9088372093023256,962,1.63953488372093,38.3,-122.48,22,2.3621743
8341,45478,1.7935,17,3.897810218978102,1.1428571428571428,770,4.306569343065694,34.05,-118.18,1,1.0903673
8342,45479,2.7125,20,6.74,1.15,702,2.52,38.25,-122.06,19,1.4224765
8343,45480,4.8145,6,6.042193026781202,1.14732265446281,2848,2.470912220302675,33.65,-117.59,24,2.5001717
8344,45481,5.4836,11,5.711340206185567,1.047872340425532,8652,2.434931506849315,37.4,-121.86,26,2.7961273
8345,45482,1.4625,33,4.022964509394572,1.0256410256410255,1793,3.943781942078364,36.72,-119.74,0,1.4309708
8346,45483,3.7568,5,5.553191489361702,1.0651890482398958,2158,3.0205761316872426,32.56,-117.05,23,1.4031038
8347,45484,4.1399,24,4.834361233480103,1.0381194409148666,1516,1.6541628545288198,32.8,-117.16,23,2.6467056
8348,45485,3.8776,21,5.442553191489362,1.041005291005291,1566,2.973544973544973,34.11,-117.81,1,1.6592633
8349,45486,1.9441,22,4.879417879417879,1.0209205020920502,1487,2.9437229437229435,36.75,-119.82,0,0.5694449
8350,45487,5.3897,24,5.884097035040432,1.0461095100864553,3117,2.717201166180758,33.77,-118.03,24,3.27079
8351,45488,6.4171,30,6.998985801217039,1.118511254019297,1508,2.516656742556918,34.4,-118.43,14,4.111747
8352,45489,6.1324,37,5.135416666666667,1.0,1032,2.8819444444444446,37.44,-122.17,2,4.032033
8353,45490,3.1496,11,4.643659711075442,1.046680942184154,1507,2.40359477124183,37.76,-121.99,20,1.9013631
8354,45491,3.6563,27,5.73492286115007,1.0613496932515338,1549,3.615384615384616,33.93,-117.9,24,1.7966459
8355,45492,6.4346,19,8.108910891089108,1.0829268292682928,775,2.7337662337662336,33.54,-117.71,24,4.268079
8356,45493,1.0911,32,4.3478260869565215,1.034324942791762,1345,2.913594470046083,35.86,-119.35,9,0.71939677
8357,45494,3.2417,22,4.5,1.0528375733855186,3086,3.411917098445596,32.58,-117.05,23,1.6820059
8358,45495,3.0909,50,4.515037593984962,1.0096385542168675,983,2.443609022556391,34.09,-118.27,27,2.4360447
8359,45496,2.7464,37,4.9145569620253164,1.0034482758620689,1278,2.924137931034483,35.05,-119.4,9,0.9344376
8360,45497,1.7422,14,4.5,1.341145833333333,425,2.296875,33.75,-116.42,18,0.79929334
8361,45498,1.4375,18,3.621776504297994,1.0397350993377483,658,1.706015891032917,39.15,-121.62,3,0.9345238
8362,45499,2.2278,11,4.11669658886894,1.0554156171284634,1757,2.510392609699769,34.14,-117.33,8,0.82999986
8363,45500,2.3077,28,5.327974276527332,1.0662020905923344,1687,2.449342614075793,40.63,-122.46,13,1.0476649
8364,45501,6.7385,2,8.057416267942584,1.1933594900849858,2557,2.500948766603416,33.58,-117.69,24,3.2689688
8365,45502,3.0398,35,5.633484162895928,1.0772532188841202,842,2.725321888412017,34.9,-117.02,28,0.86173904
8366,45503,3.2857,52,6.0,1.0,749,2.202586206896552,34.17,-118.11,1,2.3596454
8367,45504,6.6246,26,5.789279223342791,1.010840108401084,1548,2.843243243243243,34.21,-118.23,14,3.447092
8368,45505,2.6042,26,4.965337954939342,1.036616812790098,1662,2.341384282624369,34.19,-118.43,14,2.0140002
8369,45506,4.5,22,5.60699865410498,0.9815242494226328,986,3.1743119266055047,33.89,-117.97,1,1.8507138
8370,45507,2.7443,52,4.88425925925926,1.0972222222222223,1301,1.7407407407407407,37.8,-122.23,2,2.3959072
8371,45508,4.6727,5,5.769570011025358,0.9680638722554892,10877,3.1386481802426345,34.04,-117.55,8,1.7918963
8372,45509,5.1021,39,5.1610337972167,0.9721115537848606,830,2.6497005988023954,34.11,-118.07,1,2.135647
8373,45510,1.9392,11,4.376310272536688,1.0041152263374489,1453,2.843446601941748,36.77,-119.76,0,0.5995642
8374,45511,1.9464,34,4.121468926553672,1.037643207855974,1031,2.874505928853755,32.77,-117.09,23,1.068907
8375,45512,4.0929,21,5.402631578947369,1.105263157894737,1430,2.335526315789474,37.75,-122.47,11,2.5732718
8376,45513,3.7368,28,4.848341232227488,1.136701337295691,750,2.719085060757684,34.23,-118.43,14,1.6597654
8377,45514,5.1616,17,5.828196147751606,1.030549898167006,2664,2.7548125633232017,33.72,-118.31,27,3.7562697
8378,45515,3.1326,17,5.146202531645569,1.022099447513812,1741,2.5964467005076144,33.21,-117.22,4,1.3918062
8379,45516,2.825,49,4.403773584905661,1.0097087378640777,740,2.153488372093024,34.12,-118.18,1,1.9489889
8380,45517,4.5417,25,6.52808988764045,1.0331360946745562,4992,2.955223880597015,34.25,-118.25,14,2.0526721
8381,45518,3.2664,23,3.9831460674157295,1.0577689243027888,1351,1.843520782396088,34.02,-118.46,27,2.9306378
8382,45519,2.9063,40,4.308219178082192,1.0657534246575342,476,2.410958904109589,38.4,-120.66,5,1.1536125
8383,45520,6.7785,18,7.083665332120109,1.0,1215,3.1007957559681696,37.84,-122.01,20,2.8667948
8384,45521,2.3947,27,4.607038123167156,1.1419597989949748,2290,1.855524079320113,38.61,-121.47,5,0.8599658
8385,45522,1.8456,22,3.1008902077151337,1.0272614622057,6917,3.094534711964549,34.23,-118.47,14,1.7697259
8386,45523,2.8793,27,3.93720137199372,1.0663780663780664,2149,3.101010101010101,34.04,-118.21,27,1.6486144
8387,45524,4.875,29,6.108474576271187,1.1101694915254237,1155,2.767816091954023,37.65,-120.96,10,1.9772356
8388,45525,4.1847,37,5.639308855291577,0.9898305084745764,913,3.077294685990338,38.3,-122.3,19,1.9408658
8389,45526,2.9886,22,5.559046587215629,0.9561128526645768,1183,3.0513447432762835,34.12,-117.22,8,0.9080403
8390,45527,3.3611,20,4.649819494584838,1.024561403508772,1150,2.64804469273743,35.74,-118.13,28,1.1056203
8391,45528,4.4122,10,4.865853658536586,1.0389610389610389,729,2.603321033210332,33.89,-118.4,27,3.0380518
8392,45529,3.3849,19,4.558343789209536,1.0579178885630498,1872,2.1516936671575846,37.8,-122.25,2,2.3697567
8393,45530,4.065,15,6.288939051918736,1.0124610591900312,1424,2.177570093457944,38.58,-121.41,5,1.6352199
8394,45531,2.7413,20,3.2512716174974567,1.1053639846743295,2919,2.596412556053812,37.51,-122.26,2,1.5660843
8395,45532,3.1696,36,3.9881889763779528,1.0959036144578314,1852,2.940944881889764,38.46,-122.73,22,1.5161502
8396,45533,1.5506,33,3.841541755888651,1.107033639143731,1202,2.850187265917603,37.98,-121.28,16,0.62616295
8397,45534,4.2353,4,4.9629331184528604,1.1262135922330097,3545,2.451523545706371,33.53,-117.7,24,1.9615093
8398,45535,2.5,16,4.204761904761905,1.026190476190476,585,2.085714285714286,39.15,-121.6,3,1.075139
8399,45536,1.4767,27,4.730120481927711,1.1018274562254038,1052,3.7430939226519335,34.1,-117.32,8,0.76914227
8400,45537,1.7823,10,2.295281582952816,1.1466876971608833,804,3.1263073209975865,34.06,-118.29,27,1.322588
8401,45538,4.2045,52,5.951644100580271,1.1266968325791855,742,2.5286343612334803,34.04,-118.39,27,3.818985
8402,45539,4.8047,19,6.3106060606060606,1.0734797297297298,852,2.5665236051502145,32.86,-117.23,23,2.7142386
8403,45540,4.2813,19,5.315852205005959,1.0755287009063443,1158,2.6813880126182967,38.35,-121.98,19,1.5391065
8404,45541,2.375,37,4.299465240641712,1.0401069518716577,1475,2.233183856502242,37.94,-122.05,19,1.8430439
8405,45542,1.9176,27,3.990074441687345,1.064748201438849,1599,2.1223628691983123,33.78,-118.19,1,1.3710238
8406,45543,5.2643,32,5.860423232778029,1.0360198108959926,952,2.484639498432602,33.69,-117.93,24,3.060696
8407,45544,3.2053,15,4.869731800766283,1.0534979423868314,1581,2.5195729537366547,34.04,-117.95,1,1.7239741
8408,45545,4.0417,19,5.627450980392157,1.0431372549019609,2497,2.658235996171448,38.43,-122.68,22,2.0095477
8409,45546,3.1397,52,4.8293333333333335,1.069408740359897,1579,4.598765432098765,34.14,-118.22,27,1.7068436
8410,45547,5.1408,18,5.248285318559557,1.0228384991843391,2654,3.1309370988446728,37.35,-121.94,26,2.6814055
8411,45548,6.6988,29,6.718328840970351,1.0194986072423398,4775,2.0682852807283765,33.77,-117.83,24,3.2989967
8412,45549,4.7396,52,5.552846715328467,1.1232876712328768,2311,2.987673343605547,37.76,-122.49,11,2.273124
8413,45550,3.1058,6,5.05175983436853,1.0393374741200827,1731,2.4368530020447907,36.78,-119.87,0,1.0094845
8414,45551,5.0376,32,5.764150943396227,1.0825174825174826,1624,2.690566037735849,37.34,-122.03,26,3.7508297
8415,45552,10.4417,25,8.801007556675064,1.0100755667506187,59,2.632754342431762,37.36,-122.09,26,4.7520266
8416,45553,5.2088,52,3.5121951219512195,1.0336734693877552,621,1.6313993174061434,37.78,-122.43,11,4.144866
8417,45554,4.1917,32,5.211136890951276,1.0646437994722957,881,2.590778097982709,34.14,-118.41,14,3.8960845
8418,45555,3.7333,37,5.870614035087719,1.0,1520,2.865497076023392,34.05,-117.66,24,1.2900007
8419,45556,6.6821,28,6.937293729372937,1.1617216161721615,753,2.9735973597359737,37.55,-122.0,20,3.3364508
8420,45557,3.3906,36,5.445468509984639,1.082327598566308,2184,4.253567200511003,34.09,-117.96,1,1.5687174
8421,45558,8.4709,32,7.848837209302325,1.0,627,2.5864661654135337,37.39,-122.11,26,4.5410924
8422,45559,5.6511,18,6.759916492693111,1.046767537826685,6693,2.494335736354274,37.71,-122.43,11,3.6276476
8423,45560,7.7006,40,7.471786833855879,1.0608906084274952,1043,2.834123222748816,37.82,-122.2,2,3.5551023
8424,45561,3.275,31,3.9867172675521823,1.208469055374593,3033,3.2669337979094086,33.78,-117.87,24,1.9392314
